video_title,chunk,source_url
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"niye konuyor? Bu konuyu takip etmek isteyen ülkeler, kurumlar, kişiler, herkes kendisini hedef olarak belirlediği noktadan ölçümleyerek ilerleyebiliyorsun. Dolayısıyla aslında bu bir kendini ölçümleyip takip edebileceğin bir guideline. Peki karşısında ne var? Yani insan sürdürülebilirlik konusunu tartışırken ben sürdürülebilirliğe karşıyım demiyor herhalde. Dün anlar biliyorsun Trump iptal etti iklim değişikliğiyle ilgili. Şimdi karşısında siyasetçiler mi var yoksa genel bir günü kurtarma fikri mi var? Karşısında olarak kimseyi nitelendirmek istemiyorum. Bu o kadar önemli bir konu ki bunun karşısında durmak hakikaten karşısında olduğunu deklar etmek çok zor bir şey. Ama evet bariyerler var, aşılması gereken engeller var. Dolayısıyla bunlar için de bu siyasi olarak oluyor, kurumların içinde oluyor, tepki gösteriliyor, rezistans oluyor. Bunlar ama doğal, bunları aşmanın da çeşitli yolları, yöntemleri var. Peki burada aşma bir regülasyonlara, düzenlemelere mi bağlı olacak? Yoksa geleceği kaybetme korkusu mu daha baskın çıkacak? Şimdi evet, regülasyonlar da gerekiyor. Geleceği kurtarma baskısı da ön planda. Bunu biraz da ülkeler bazında baktığında evet, politikalar olarak takip edilmesi lazım. Eğer regülasyonlarla bu yola çıkılmazsa ilerlemek zor. Fakat insanların da bunu içinde hissetmesi, içselleştirmesi yolun çabuk ilerlemesi için bir sebep olacak. Yolda çabuk ilerlememiz için bir sebep olacak. İnsanlar deyince sokaktaki insanın sürdürülebilirlik konusundaki bilinci sence ne durumda? Yani bir tabii ki gıdanın yetmeyeceği konusunda bir farkındalığımız var. Yani nüfus çok artıyor, israf çok fazla. Gıda bir gün yetmeyecek. En önemlisi su bir gün yetmeyecek gibi sokaktaki insanda benim hissettiğim bir sürdürülemezlik korkusu var. Ama olmayacak, nüfus alınmıyor. Evet, sürdürülebilirlik konusunda sokaktaki insanın bilinci sence ne durumda? Bunun dışında. Artıyor, artıyor. Eskisine göre çok daha fazla. Tabii hızla artmasının sebeplerinden biri de yeni jenerasyonlar. X, Y, Z jenerasyonları o kadar bu işin farkında ve onların hayattan beklentileri bizlerden o kadar değişik ki. Onlar çalışacakları yeri seçmekte, yaşayacakları yeri seçmekte, kullanacakları ürünlerde çok dikkatliler. Dolayısıyla tüketicinin davranış biçimi de değiştiği",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"için bu sebeple de iş dünyası bunu gündemine sokmak zorunda. Çalışacakları yerleri seçerlerken o kadar titiz davranıyorlar ki bu jenerasyonlar artık çalıştıracak iş gücü bulamayacaklar. Ürünlerini satacak tüketici bulamayacaklar. Dolayısıyla iş dünyası bunu mutlaka gündemine almak zorunda. Ülkeler de aynı şekilde bunu gündemlerinde tutmak zorundalar. Çünkü siyasi kararlarının arkasında bunu besliyor olmaları lazım, sürdürülebilir kalkınmayı. Evet, şimdi sürdürülebilir şehirler de tartışılıyor. Bilhassa ulaşım açısından. Geçenlerde sen de belki görmüşsündü sosyal medyada Los Angeles'a ilgili bir fotoğraf vardı. Bize nasıl üç köprü yetmiyorsa onlara da şerit yetmiyor. Yani on altı şerit olmuş yetmiyor. Şimdi bu sürülebilir şehirler konusunda yerel yönetimler neler yapıyor? Çalışmalar var, yeterli mi? Hayır. Ama tabii düşündüğümüzde çok yakın bir gelecekte nüfusun yüzde yetmişi şehirlerde yaşıyor olacak. Şehirler buna hazır değil. Şehirler buna kesinlikle hazır değil. Dolayısıyla toplu taşımacılık, akıllı şehirleri oluşturmak birinci planda olması gereken. Bunu yapmak için de hızla çalışıyor olmak lazım. İyi yapan şehirler var, iyi örnekler var. Bu konuda alınabilecek tedbirler var. Toplu taşımacılığı düzeltmezsek zaten bizim İstanbul'da 16 milyonu otomobillerin geçeceği köprüleri çoğaltmakla bu iş çözülmeyecek. Dolayısıyla başka bir bakış açısıyla bakmak lazım. Şehirlerde sürdürülebilir şehirleri oluşturmak tabii ki gündemimizin odak noktası olması lazım. Peki kamu ve özel şirketler nasıl bakıyor bu konuya? Bugün bir özel şirketin sürdürülebilirlikle konulu ilgili belirli hedefleri olabilir. Hatta İstanbul Borsası'nda da bir sürdürülebilirlik endeksi var. Bazı şirketler o endekse tabi ve bunu gururla açıklıyorlar, raporlarını görüyorum. Diğer şirketler ne yapacak? Binlerce şirket var. Yani bunların gerek çevreyle ilgili, gerekse kaynak kullanımıyla ilgili, gerekse iş yeri çalışma şartlarıyla ilgili, yolsuzluklarla ilgili neler yapması beklenebilir? Şimdi şöyle cevap vereyim soruna. Bir şirketin sürdürülebilirlik yolculuğuna başlaması için ne yapması gerekir? Sürdürülebilirlik yolculuğuna başlaması için önce bir tabi bu konuya ihtiyacı olduğunu düşünmesi ve tepeden başlayan yani üst yönetimden başlayan da bu konuda bir istek olması lazım. Üst yönetim bunu istemezse",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"kesinlikle olmuyor. İsterleşmiyor, şirketin DNA'sına giremiyor. Ama istenmesi halinde de önce bir fotoğrafı çekip duruma bakmak lazım. O fotoğrafı çekip duruma baktığında, yaptığın o assessment'ın sonunda nasıl yol alacağını, hangi konularda önceliklerin olması gerektiğini, bu önceliklendirme matriksiyle buna bakabiliyorsun. Buradaki öncelikleri tespit ettikten sonra da bir yol haritası çıkarıyorsun. Bu yol haritasının sonucunda bunun nasıl iç ve dış paydaşlarına anlatman gerektiğini belirliyorsun. Onlarla paylaşıyorsun, bir rapor yazabiliyorsun. Paydaşlarına bunu paylaştığın zaman amacına uygun bir şirket olmak konusunu benimseyerek, ona göre bir motton olabilir, anlatım yöntemini bulabilirsin, bu bir film olabilir, hissi olarak paylaşabilirsin. Değişik yöntemleri var iletişime dönmesin. Fakat bunu içeride benimsemek için de içeride yönetişim biçimine de oturtmak lazım. Yani içeride kurumların bir sürdürülebilirlikle ilgili ya bir komitesi ya bir sorumlu kişisi, şirketin büyüklüğüne göre mutlaka bu konuyu sahiplenen birinin olması lazım. Peki bu önceliklendirme matriksinden bahsettim. Bu önceliklendirmede senin en çok rastladığın birinci, ikinci öncelikler neler oluyor Türk şirketlerinde? Şirketin tabii içinde olduğu sektöre göre değişebiliyor. Ama hiç de beklenmeyen sonuçlar çıkabiliyor. Bunu sürdürülebilirlikle ilgili konuları bir eksene koyuyorsun. Diğer eksende de şirketin baktığınız zaman matrikste çıkan sonuçlar değiştirmesi suyla ilgili o şirketle ilgili hiç düşünmeyeceğin bir öncelik çıkabiliyor. Dolayısıyla ona odaklanması gerektiğini görüyorsun. Yani o matriksi çalıştığında biraz bunları da samimi olarak çalışmak lazım. Maalesef bu yol açıklıyor artık. Evet, hatta sürdürülebilirlik raporları eskisine göre daha çok yazılıyor. Ama burada hakikaten şeffaf olmak lazım. Şirketlerin kendi kendileriyle samimi olması lazım. Bunu yapılması gerektiği için değil, yapıp bu yolculukta yol almak için yapmaları gerekiyor. Dolayısıyla o samimiyetle yapıldığında, çıkan önceliklendirme matriksini de iyi okuduğunda çok güzel bir yol haritası çıkarabiliyor şirketler. Sen bir dönem Kagider Başkanlığı da yaptın. Ama daha ziyade şu anda FODER ve Doğal Hayatı Koruma Derneği'nde de çalışıyorsun. Bu ikisinin de sürdürülebilirlikle ilgili yakın bir ilişkisi var diye düşünüyorum. FODER şu andaki başkan Atilla Köksal'ı",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"konuk etmiştik bir geçen bölümümüzde. Doğal Hayatı Koruma Derneği'nin ve sürdürülebilirliği konusu neler söyleyebilirsin? Şimdi hepsi dediğin gibi sürdürülebilirliğin, o demin söylediğim dört ekseninde çok yerleri olan konular. Kagider, tabii kadının güçlenmesi her zaman kalbimde olan bir konu. Kagider Başkanlığı evet yaptığım dönemde o zamanki başkanımız Gülsen Enonhanç siyasete atıldığında başkanlık görevini ben üstlenmiştim. FODER, Finansal Okuryazarlık Derneği kadın ve kaynakların yine doğru kullanılması açısından tasarruf odaklı baktığında bu da sürdürülebilirlikte örtüşüyor. Doğal Hayatı Koruma dediğimizde zaten bu sürdürülebilirliğin tam kalbinde. Şu anda WWF yani Doğal Hayatı Koruma Derneği'nin yönetim kurulundayım. FODER'in kuruluşundan geçen sene Atilla Başkan'a devredene kadar yönetim kurulundaydım. Yönetim kurulu başkan yardımcılığını yaptım. Ve bunun dışında da başka çalıştığım sivil toplum kuruluşları da var. Dolayısıyla sivil toplumda çalışmak benim vaktimin önemli bir kısmına ayırdığım bir alan. Bunlara da çok inanıyorum kalben sivil toplumda çalışmakla taşların yerinden oynayabileceğini gördüm. Buna inandığım için de zamanımı veriyorum. Hepsi de sürdürülebilirlik etrafımda tabii ki. Doğal Hayatı Koruma Derneği'nin şu anda gündemi de neler var? En öncelikli gündem plastik. Benim yönetim kurulu üyeliğim Doğal Hayatı Koruma Derneği'nde yaklaşık 6-7 aydır. Ama daha önce mütevelliye eğitimdeydim. Yönetim kuruluna girdikten sonra gördüm ki zehir gibi bir genel müdür var. Çok iyi çalışan bir yönetim kurulu var. Dolayısıyla odaklanan her türlü konu sonuna kadar çalışılıp ölçümleniyor. O projeler ona göre devam ettiriliyor ya da bir sonrakine geçiliyor. Şu anda öncelikli gündem plastik. Ve bu konuda iki çalışmalar nedir? Yani mesela poşet konusunda olduğu gibi düzenlemeleri geliştirmek midir? Halkın bilincini arttırmak mıdır? Yasaklamalar getirmek midir? Alternatiflerin kullanımı mıdır? Yani bunu nasıl yapmayı düşünüyorsunuz? Bir sivil toplum kuruluşu olarak şirketlerle birlikte proje yapabiliyorsun. Ve onların kendi ürünlerinde veya içinde oldukları sektörde iyileştirmeler sağlamak için onlarla iş birliği yapıyorsun. Ve birlikte yola çıkıyorsun. Diğer taraftan tabii kanun yapıcılarla birlikte çalışarak da buna göre düzenlemelerin çıkması için bir savunu,",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"savunucu olarak bu konuda çalışıyorsun. Her hepsinde WWF olarak çok önemli projeler de odaklanılmış durumda. Ama dediğim gibi plastik son günlerde çok gündemde ve çok doğru çalışılıyor. Politikanın içinden gelen bir aildensin. Sivil toplumla ilgilenmenin, çocukluğunla, ailenle bir ilgisi olduğunu düşünür müsün? Bence var. Bence var. Üç jenerasyon aktif politikada olan, siyasette olan bir ailenin içinde büyüdüm. Doğru. Ben eğitimi tamamlayıp Türkiye'ye döndükten sonra aslında siyaset tabii içimde olduğu için katılmayı düşündüğüm zamanlar olmasına rağmen sonra vazgeçtim. Çünkü sivil toplumda, sivil toplum tabii dünyada da son senelerde gelişiyor, Türkiye'de de öyle. Bir şeyler yapabilip bazı konularda iyileşme sağlanabildiğini gördüğüm için siyasette aktif olarak yer almanın gerekli olmadığını hissediyorum. Galiba içimde de küçük bir aktivist var. O böyle çok rahat durmuyor. Siyasete girmesen de onun etrafında yapabileceklerimi vakit ayırıp kafamı yoruyorum ve bu beni mutlu ediyor. Lise ve üniversiteyi Amerika'da okudun. Döndün, bankacı oldun. Siyasete mi gireyim, bankacım olayım diye düşündün mü yoksa onu daha önce kapatmış mıydın o defteri? Yok. Siyaset tabii ki meslek olarak düşünmedim. Ama dediğim gibi içinde olmak, etrafında çalışmak olarak söyledim bunu. Bankacı olmayı ben işletme, finans okudum. Bankacılık benim üniversiteden mezun olduğum senelerde Türkiye'de yabancı bankaların Türkiye'ye geldiği, iyi eğitimler vererek güzel kadroları yetiştirdiği, Türkiye'nin ekonomisinin büyüdüğü, şirketlerin geliştiği, ticari finansmanın çok yeni ürünlerle ortaya çıktığı dönemlerdi. Ve çok mutlu yaklaşık 9-10 senelik bankacılık hayatım oldu. Sonra oğlumun doğumu için bir ara verdim. Fakat çok güzel günleri hatırlıyorum. Türkiye'deki bazı ürünlerin, finansal ürünlerin ilk yapıldığı zamanda o heyecanı yaşamak, çok iyi, şu anda da etrafta hala meslekte olan dostlarım da var. Çok iyi günlerle çok keyifli işler yaptık. Peki hiç düşünmüş müsündür bankacılıktan başka bir şeye başlasaydım diye? İlk işe insanın çok belirleyici oluyor. Doğru, doğru. Düşünmedim. Yani bugün dönsem yine bankacılıktan başlarım. Çünkü Türkiye'den uzakta geçirdiğim senelerde finans sektörüyle de ilgilenmeyi düşündüğüm zaman, içine",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"girip de bütün sektörleri görebildiğim, şirketleri tanıyabildiğim, yapılarını anlayabildiğim, Türkiye'nin ekonomisini hissedebildiğim başka bir alan olur muydu bilmiyorum. Ama benim için çok güzel bir başlangıç oldu. Sonra eşinle beraber Faruk'la bir reklam şirketi kurdunuz. Evet. O nereden çıktı? Faruk reklam sektöründeydi. O da bir uluslararası satışı yaptıktan sonra tekrar kendisi devam etmeye karar vermişti. Tam da benim bankacılığa doğum için ara verdiğimde. O da benim girişimcilik hayatımı başlattı. Birlikte 22 sene bir reklam, iletişim, marka yönetimi ajansımız oldu. Burada da kurumsal geçmişimin ve bankacılıktan edindiğim formasyonun çok faydası olduğunu düşünüyorum. Peki bu dönemde çalıştığınız firmaları düşünürsen ve hizmet verdiğiniz markaları düşünürsen bankacılık geçmişinin de buna katkısı olmuş mudur? Bence oldu ama yaratıcı arkadaşlar benim o gözlükle bakmamı hiçbir zaman önemsemediler. Onları çok ilgilendirmedi ama bence kurumsal kültürü oluştururken yani ajansın kurumsal kültürünü oluştururken bence faydası olduğunu düşünüyorum. Evet reklam ajanslarda böyle bir yaratıcı bölümle müşteri ilişkiler arasında hafif bir sağlıklı tansiyon hep vardı. Ben o yaratıcı tarafta hiç yer alamadım zaten. Evet pek aralarını almazlar. Ben de bir dönem bir reklam ajansı yönetmiştim. O nedenle beni de hiç alamışlardı aralarına. Evet şimdi maraton koşuyordun, boğazı yüzerek geçiyorsun, eşin ressam ve hatta şimdi akademisyen ressam, oğlun uluslararası DJ. Evet. Hep bireysel sporlardasınız. Doğru. Bu senin liderliğini nasıl etkilemiştir sence? Herkes maraton koşamıyor sonuçta. Şimdi full maraton hiç koşmadım yani 40 kilometre hiç koşmadım ama bireysel sporları sevdiğim doğru. Bireysel sporları yaparken kendimi ayırabileceğim bir zaman oluyor. Kendi kendime kalıyorum. Bütün düşüncelerimi ve yapmak istediklerimi planladığım bir zamandır benim için hep. Ama maratonu ilk koştuğumda İstanbul'da koşmak çok önemliydi galiba. Çünkü sonra bir kere de, iki kere Antalya'da koştum. Aynı keyfi vermedi bana. İstanbul'da koşarken Boğaz Köprüsü'nü koşarak geçmek, Barbaros Bulvarı'ndan aşağıya koşarak inmek, böyle kanatlandığımı hissediyordum. Sonra işte Karaköy'den geçmek, balık ekmek, kokularını sabah sabah onların koklayarak dönmek, Sultanahmet'e girmek falan.",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"Bunlar beni böyle koşarak yapabilmek benim için büyük mutluluktu. Her sene bunun için tekrarlamak istiyordum. Sonra koşmuyorum artık çünkü ayaklarımdan bir sorunum oldu. Ama onun yerine yüzüyorum. Yüzme zaten benim ana sporumdu. Çocukluğumdan beri yaptığım sporumdu. Bu da bana çok büyük mutluluk veriyor. Ve Boğaz'ı geçiyorsun. Evet. Boğaz'ın herhalde en önemli bir problemi uzunluğu değil, akıntıları. Öyle değil mi? Çok doğru. Nasıl başarılır akıntılarla? Parkur 6.4 kilometre. Doğru akıntıyla gidersen, yani akıntının ve rüzgarın iyi olduğu bir günde bu yaklaşık 4 kilometreye kadar iniyor. Öğreniyorsun, akıntıları öğreniyorsun. Biraz çalışmak lazım. Hem harita üzerinde hem de suyun üzerinde dolaşarak öğreniyorsun. Bir de sana verilen kodlar var. Onları takip etmek lazım. Maraton mu daha zor? Boğaz'ı geçmek mi? Bilemedim. İkisi de zor değil aslında. Yani severek yapınca zor değil. Evet, yani su sporlarının farklı bir heyecanı var. Ama su sana yardımcı oluyor. Maraton da biraz daha farklı herhalde. Yani zorluğu kendi içinde var. Ama zaten onu yapacak bir performansın varsa, ikisini zorluk olarak ayıramam. Yani baz olarak bu performansa sahipsen, yapabilecek bir gücün varsa, ikisi de zor değil, ikisi de çok ayrı keyifleri olan ikisi spor. Programımızın vazgeçilmez sorularından birine geldik. Nasıl alınmak istiyorsun diye. Bir sivil toplum öncüsü olarak mı? Maratoncu olarak mı? İş kadını olarak mı? Bundan 50 sene, 100 sene sonra internete torunların torunları Dilek Bil yazdıklarında neler çıksın istiyorsun? Hilmi, ben optimist bir insanım ve böyle hep olumlu düşünmeye çalışıyorum birçok konuda. İyilik peşinde koşuyorum. İyiliği yaratmaya çalışıyorum. ve bu konuda bir şeyler yapabilmiş isem ve daha da yapabilecek vaktim olursa öyle anılmak isterim. Yılları söyleyemem ama geriye gitsek, Amerika'da üniversiteyi bitirmek zor olan Dilek'e geri gitsek, ona ne tavsiyelerde bulunurdun bugün? Benzer deneyimleri yine yaşamasını söylerdim. Türkiye'ye dön derdin. Tabii tabii kesinlikle verdim. Kesinlikle verdim. Profesyonel hayata mı gir derdin? Evet, profesyonel hayattan başlamanın doğru olduğunu düşünüyorum.",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Dilek Usumi Bil ｜ 11.01.2020,"Orada kurumsal hayatın getirdiği, verdiği disiplin, ileride kendi işini yaptığın zaman, başka konularda çalıştığın zaman, başkalarıyla çalıştığın zaman, hep bunların pozitif faydalarını gördüm ben. Direkt iyi ki geldin. Senden bugün ben çok şey öğrendim, çok keyif aldım. Umarım bizi izleyenler de keyif almıştır. İnşallah. Süç ilsan ettiysek affola. Tecrübe haftaya burada konuşmaya devam edecek. Sağlıcakla kalın.",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Çağlar Göğüş ｜ 08.11.2019,"WEBVTT İzlediğiniz için teşekkürler. Çağlar Doğan Holding olarak ana iştirak alanınız olan medyadan çıktınız. O günden bugüne neler değişti, iyi ki çıktık diyor musun? Evet, evet. Diyoruz net bir şekilde. Şimdi tabii Doğan Holding'i hep medya grubu olarak biliniyor. Fakat aslında Doğan Holding'in medya haricinde çok ciddi yatırımları var. Bir enerji, akaryakıt, sanayi, gayrimenkul, turizm, internet. Bu bize aslında şöyle bir fırsat verdi. Gerçekten bir sadeleşme, odaklanma ve bu işleri tam aslında yüzde yüz odaklı bunları büyütme, karlıklarını arttırma fırsatı verdi. Biliyorsunuz medya çok yoğun bir iş, çok günlük yaşanan bir iş. Dolayısıyla o tempoda bu tip stratejik uzun vadeli yatırımları aynı senkronizasyonda götürmek çok kolay olmuyor. Dolayısıyla bu bize aslında ciddi bir fırsat verdi. Biz de o yolda ilerliyoruz. Profesyoneller de medya sektörüne çalışırken patronlar kadar projektör altında mıdır? O şekilde de hayatınız değişti mi? Çok değil, çok değil. Fakat çok medya çok yoğun dönüşüm geçiriyor. Çok gün içinde anlık haber akışı oluyor. Çok dinamik bir endüstri. Dolayısıyla medyanın içinde çalışırken uzun dönemli plan yapmak çok kolay takdir edersiniz diye bir de sektör de çok değişim geçirdi. Dijitalleşme, işte bu büyük global teknoloji şirketlerinin medyaya çok büyük etkileri olmaya başladı. Dolayısıyla sosyal medyanın büyümesi, bunların aslında hepsi medyanın üzerinde gelirsel baskı da yaratıyor. Yani sadece medyanın doğasından gelen yoğunluk değil, ekonomik modelinde de çok ciddi değişiklikler olduğu için çok ciddi dönüşüm geçiriyor. Peki bu geleneksel medya dediğimiz gazete, televizyon, bunların önümüzdeki dönemde varlıklarını sürdürebileceğini düşünebiliyor musun? Çünkü sosyal medya ve internet medyası insanların bilgiye her an her yerde erişebilme imkanı veriyor. Annem hala seviyor eline gazeteyi almayı. Ama ben ve akranların birçok insan görüyorum ki basılı gazeteyi aramıyoruz. Çünkü telefonumuzdan her an erişilebilir şekilde dünyanın her tarafına haber alabiliyoruz. Aslında televizyonda basılıyı da muhtemelen ayrı tutmak lazım. Bir de haberle yorumu da farklı tutmak lazım. Haber çok hızlı akıyor.",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Çağlar Göğüş ｜ 08.11.2019,"Genelde seyirciler, okurlar haberi internetten tüketirken eğlenceyi, değerlendirmeyi, yorumu ekranlardan, diğer mecralardan takip etmeyi de hala tercih ediyor. Dünyaya baktığınız zaman hala büyük medya şirketlerinin çok ciddi bir dijital abonelikleri ama çok ciddi bir üye bazları var. Ve bunlar aslında çok ciddi gelir üretiyorlar ve kar üretiyorlar hala. Ama tabi orada da çok muazzam bir dönüşüm. Yani bu aboneliklere baktığınız zaman artık o yayınlarda sıcak haber çok az görüyorsunuz. Büyük oranda analiz, değerlendirme, yorum buralarda aslında okurunda beklentisi oluyor. İzleyicinin beklentisi oluyor. Zaten eğlence tamamıyla hala o televizyon ve etrafındaki tabi kişiselleştirilmiş internet mecralarında devam ediyor. Dolayısıyla aslında şekil değiştirmekle birlikte medyanın hala farklı şekillerde devam ettiğini görüyoruz. İçeriği üreten kişi açısından herhalde çok mutlu bir dönem değil mi? Yani dünyanın her tarafına okunabiliyor artık. Evet. İçerik kral diyorlar. Gerçekten içeriğin kral olduğu dönem aslında herhalde bu son 4-5 sene ve bundan sonraki tahminimiz dönem. İçerikte de ilgili şöyle bir gerçi. Çok hızlı dönüyor artık içerik. Siz de görüyorsunuzdur. Yani içeriğin dönüş hızı bizim bundan beri 15-20 yıl öncesine göre çok arttı. O tabi içerik üreticilerin de çok dinamizmini gerektiriyor. Ama sektörde oraya doğru gördüğümüz kadarıyla artık olmamakla birlikte oraya doğru rotayı çevirdik. Ve içerikte de bilhassa video herhalde daha ön planda. Yani insanların izleme şeyi okumakın önüne geçiyor. Evet. Video, görsel, animatif ama onları da çok kısa tutmanız gerekiyor. Çok insanların böyle çok uzun videoları da artık eskisi kadar sabrı yok. Ama dediğiniz doğru. Video çok hızlı büyüyor. Evet. Doğan Holding'in 60. yılını kutladığını okudum. Hayırlı olsun. Çok teşekkür ederim. Ben de 60 küsur yıllık bir Holding'de 15 yıl çalışmıştım. Şunu bilirim, izlerim. İlk 20-30 yıl fırsatlarla büyünür. Yani önüne gelen fırsatları değerlendirsin, yatırımını yaparsın. Sonra da bir değerlenip toparlanma, sadeleşme dönemi olur. Doğan Holding olarak da bankanız vardı, çıkmıştınız. Medyadan çıktınız. Bundan sonra yine fırsatlarla büyüme dönemi olarak",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
Tecrübe Konuşuyor - Çağlar Göğüş ｜ 08.11.2019,"mı görüyorsun? Nedir oyun planın? Şöyle, biz grup olarak dediğiniz gibi bizde de birçok iştirakimiz var. Sanayideyiz, enerjide, akaryakıt sektöründe, gayrimenkulde. Biz aslında şu dönemi doğru yatırım yapmak için fırsat olarak da görüyoruz. Çünkü birçok sektör büyük dönüşüm geçiriyor. Hem dünyada hem Türkiye'de. Dolayısıyla aslında bu dönem bazı sektörlerimizi büyütmek, organik, inorganik bize fırsat veriyor. Ama bunu yaparken de her zaman Holding'lerin sadeleşmeye ihtiyacı var. Dediğiniz gibi Türkiye'de, aslında dünyada da bu özellikle gelişmiş, gelişmekte olan ekonomilerde. Tabii tabii, Türkiye'de gelişmekte olan ülkeler demek lazım. Türkiye'de bu Holding'leşme yapısında bazen dönem dönem sadeleşme gerekiyor. Hep iki tarafı birlikte. Yani şu an için daha alım ve yatırım ve inorganik büyüme odaklıyız. Ama hani sadeleşmeyi de sürekli aklımızda tutuyoruz. Şimdi sadeleşirken bir stratejik olarak uygunluk maddesi olur. Bir de büyüklük olur. Büyüklüksün için ne kadar önemli sadeleşirken? Belli bir rakamın üstündekilerde kalalım, altındakilerden çıkalım. Büyüklük çok önemli bir kriter. Fakat tek kriter değil takdir edersiniz. Bizim için büyüklük kadar sürdürülebilir büyüme, sürdürülebilir karlılık ve o sektörde bir farklılık yaratabiliyor muyuz, yaratamıyor muyuz, önemli. Bu üçünü sağladığında ki bunların şirketlerin olgunluk seviyelerine göre bazıları daha karlılık, daha büyüme ağırlıklı oluyor ama o dengeyi portföyde yönetebiliyoruz. Aslında bir yatırım holdingi gibi yönetiyoruz. Dolayısıyla bu bağlamda tek kriterimiz büyüklük değil. Baktığımız bir kriter. Ama dediğim gibi sürdürülebilir büyüme, karlılık ve farklılık yaratma potansiyelini de değerlendirip bazen sayısı olarak, boyut olarak çok büyük gözükmemekle birlikte çok büyük potansiyel büyüme beklediğimiz, çok büyük katma değer beklediğimiz sektörlerde de yatırım yapıyoruz. Şimdi, eğer oturalım doğru konuşalım. Bu böyle büyük 60 yıllık kurumlarda kurumun tarihi ve kültürü neyi devam edeceği, neyi bırakacağına etkili oluyor. Bilhassa bundan sonraki yatırımların açısından, grubun, kurumsal kültürün nasıl etkileyeceğini düşünüyorsun? Mesela bir daha medyaya girmeyiz veya bir daha bankacılığa gireriz, özledik gibi. Neler söyleyebilirsin? Evet. Şimdi, sektör bazlı detay vermeden önce aslında bir mekanizmayla",https://www.youtube.com/playlist?list=PLCi3Q_-uGtdlCsFXHLDDHBSLyq4BkQ6gZ
